Dataset,Base RMSE,Base NRMSE,Offline RMSE,Offline NRMSE,Online RMSE,Online NRMSE,Periodic RMSE,Periodic NRMSE,Online Runtime,Periodic Runtime
electricity-T4,25.593426554662706,0.009501423548009568,28.549853318819256,0.010598981267173405,27.354787305059013,0.010155319362804494,25.783070610110805,0.009571827895404244,15.60416579246521,143.11150217056274
electricity-T5,11.829029869077383,0.008911368199470747,12.690858511585489,0.009560624515774123,12.690858511585489,0.009560624515774123,11.988892817519798,0.009031800526617664,1.452530860900879,159.620854139328
saugeenday-T1,9.780217224377921,0.01533670569919699,9.525891288754552,0.014937888174305396,9.525891288754552,0.014937888174305396,9.403444121926247,0.014745874426730823,1.343691110610962,155.40793895721436
electricity-T1,92.48576886024478,0.009873141392696703,95.95955141333106,0.010243978406182857,95.95955141333106,0.010243978406182857,91.98243036546607,0.00981940845422866,1.4537510871887207,153.83051919937134
pedestrian-T3,187.5022243460098,0.03183399394669097,185.39974744818636,0.031477036918198024,185.39974744818636,0.031477036918198024,185.44653095261162,0.03148497978821929,4.185666084289551,161.6864242553711
pedestrian-T2,211.55893225508714,0.03007234289340258,206.16882643923515,0.029306158697830157,206.16882643923515,0.029306158697830157,202.34517566988612,0.028762640464802574,1.7990820407867432,131.35114407539368
electricity-T2,95.22241881328483,0.013991991384075303,101.04701860187797,0.014847858637536753,101.04701860187797,0.014847858637536753,94.33782154943347,0.013862008576996493,1.4411702156066895,172.45194911956787
Weather-T2980,3.083974402349009,0.0934537697681518,2.995944117052474,0.0907861853652265,2.995944117052474,0.0907861853652265,2.9901483729429605,0.09061055675584728,0.7910821437835693,90.3844826221466
pedestrian-T1,147.9861930105354,0.026554134758753886,138.55281154509584,0.024861441152897155,138.55281154509584,0.024861441152897155,130.21854266925584,0.023365968539252796,1.7888000011444092,123.81209325790405
electricity-T3,65.49729875905095,0.011896026595662617,64.95501706890325,0.01179753402374649,64.95501706890325,0.01179753402374649,60.14663217555562,0.010924205265809868,5.3617262840271,196.66059279441833
london-T3,0.4306238350301815,0.08997572817178887,0.42729380485832014,0.08927994251114087,0.42729380485832014,0.08927994251114087,0.42369007249983925,0.08852696876302535,3.817983865737915,171.69305992126465
usBirths-T1,551.9679548757625,0.08937304968843306,509.10131070080683,0.08243220704352443,499.06899267475103,0.08080780321806202,434.8143765508411,0.07040388221354292,11.141130924224854,86.28616094589233
london-T2,0.3753609829912507,0.10718474671366382,0.3491811669214946,0.09970907107980999,0.3491811669214946,0.09970907107980999,0.3409964836577633,0.09737192565898438,1.43430495262146,187.63260221481323
london-T1,0.19808000148872376,0.06762717701902483,0.1968033107731073,0.06719129763506565,0.1943005344448393,0.06633681613002365,0.19206011030029424,0.06557190518958492,13.8641939163208,120.77286505699158
london-T5,0.2776647800958341,0.06356794707175446,0.2738247915620033,0.06268882877741964,0.2738247915620033,0.06268882877741964,0.2739513376957833,0.0627177999632196,1.7937581539154053,133.52169704437256
london-T4,0.5181972959823944,0.11574655071633895,0.4827084289443502,0.1078196202203065,0.4827084289443502,0.1078196202203065,0.48121919964302323,0.10748698020811286,1.5888738632202148,91.75423097610474
london-T6,0.0713814964347557,0.0443088121879303,0.0695261480886307,0.04315713723689056,0.0695261480886307,0.04315713723689056,0.06902781717607841,0.04284780706150118,1.4057538509368896,139.5875301361084
london-T7,0.1976648418222404,0.06534375152284812,0.19450199478657865,0.06429818222029648,0.19450199478657865,0.06429818222029648,0.19450304422036352,0.06429852914056741,1.4337708950042725,133.3959653377533
Bitcoin-transactions,83591.05836240671,0.17043469239446948,33578.15756337972,0.0684628603537504,33123.809796897825,0.06753648589053053,30915.667280875296,0.06303428077608132,5.56897497177124,40.059476137161255
london-T9,0.1667288206514831,0.07202109194539623,0.16513725320832415,0.07133358978042467,0.16513725320832415,0.07133358978042467,0.16444230899168216,0.07103339788121898,1.4024858474731445,129.83871126174927
